Price,Close,High,Low,Open,Volume
Ticker,HPG,HPG,HPG,HPG,HPG
Date,,,,,
2024-12-06,23000,23250,22916.7,23208.3,28500000
2024-12-09,23041.7,23250,22916.7,23041.7,19140000
2024-12-10,23250,23500,23000,23083.3,39230000
2024-12-11,23125,23458.3,23000,23250,20440000
2024-12-12,22916.7,23250,22791.7,23125,25160000
2024-12-13,22666.7,22833.3,22583.3,22750,20720000
2024-12-16,22500,22791.7,22375,22666.7,19980000
2024-12-17,22500,22583.3,22375,22500,12970000
2024-12-18,22791.7,22791.7,22458.3,22500,15350000
2024-12-19,22375,22625,22333.3,22500,36400000
2024-12-20,22250,22458.3,22250,22375,16500000
2024-12-23,22500,22541.7,22291.7,22291.7,15480000
2024-12-24,22250,22416.7,22166.7,22416.7,16149999
2024-12-25,22625,22625,22291.7,22291.7,20570000
2024-12-26,22500,22666.7,22375,22625,11970000
2024-12-27,22375,22500,22333.3,22500,13670000
2024-12-30,22291.7,22375,22208.3,22333.3,14600000
2024-12-31,22208.3,22291.7,22166.7,22291.7,12300000
2025-01-02,22500,22541.7,22250,22250,17950000
2025-01-03,22166.7,22500,22166.7,22416.7,15840000
2025-01-06,21708.3,22250,21708.3,22166.7,18300000
2025-01-07,21708.3,22000,21708.3,21791.7,17280000
2025-01-08,21875,21875,21625,21708.3,15550000
2025-01-09,21666.7,21916.7,21583.3,21916.7,11080000
2025-01-10,21291.7,21750,21291.7,21666.7,17130000
2025-01-13,21583.3,21708.3,21208.3,21291.7,16290000
2025-01-14,21541.7,21666.7,21500,21625,9190000
2025-01-15,21833.3,21875,21583.3,21666.7,13470000
2025-01-16,21916.7,22041.7,21708.3,21916.7,13450000
2025-01-17,22083.3,22083.3,21750,21916.7,16739999
2025-01-20,22041.7,22291.7,22041.7,22083.3,11590000
2025-01-21,21916.7,22166.7,21833.3,22166.7,12510000
2025-01-22,21791.7,22000,21791.7,22000,12340000
2025-01-23,22208.3,22291.7,21791.7,21833.3,18950000
2025-01-24,22125,22208.3,22041.7,22208.3,12480000
2025-02-03,22000,22166.7,21875,22083.3,20370000
2025-02-04,22375,22500,22041.7,22083.3,20830000
2025-02-05,22333.3,22500,22291.7,22375,17360000
2025-02-06,22333.3,22458.3,22291.7,22333.3,16239999
2025-02-07,22208.3,22333.3,22166.7,22333.3,15060000
2025-02-10,21166.7,22083.3,21166.7,22083.3,73320000
2025-02-11,21750,21750,21208.3,21208.3,34680000
2025-02-12,21541.7,21833.3,21541.7,21833.3,16379999
2025-02-13,21583.3,21666.7,21541.7,21625,11400000
2025-02-14,21750,21916.7,21666.7,21750,22300000
2025-02-17,21791.7,21875,21708.3,21791.7,17240000
2025-02-18,22125,22166.7,21916.7,21958.3,29930000
2025-02-19,22083.3,22166.7,22000,22166.7,16379999
2025-02-20,22125,22166.7,22083.3,22125,14290000
2025-02-21,22041.7,22166.7,22000,22125,13280000
2025-02-24,23083.3,23583.3,22958.3,23583.3,88670000
2025-02-25,22916.7,23083.3,22666.7,23000,37890000
2025-02-26,23125,23291.7,22958.3,23000,38180000
2025-02-27,23708.3,23708.3,23000,23166.7,61340000
2025-02-28,23333.3,23666.7,23291.7,23666.7,29060000
2025-03-03,23375,23541.7,23333.3,23375,24800000
2025-03-04,23208.3,23375,23041.7,23375,32909999
2025-03-05,22958.3,23250,22958.3,23208.3,36460000
2025-03-06,23291.7,23291.7,23000,23000,44370000
2025-03-07,23375,23416.7,23125,23333.3,39760000
2025-03-10,23291.7,23500,23291.7,23416.7,28300000
2025-03-11,23458.3,23458.3,23000,23000,31310000
2025-03-12,23166.7,23500,23166.7,23500,24770000
2025-03-13,23083.3,23375,23083.3,23208.3,29770000
2025-03-14,22958.3,23208.3,22958.3,23083.3,21940000
2025-03-17,23208.3,23458.3,23125,23250,23660000
2025-03-18,23000,23375,23000,23250,22490000
2025-03-19,22708.3,23000,22583.3,23000,45510000
2025-03-20,22625,22875,22541.7,22750,30030000
2025-03-21,22625,22708.3,22541.7,22583.3,22690000
2025-03-24,22625,22708.3,22416.7,22625,19480000
2025-03-25,22666.7,22833.3,22583.3,22708.3,24120000
2025-03-26,22958.3,23291.7,22625,22666.7,52780000
2025-03-27,22916.7,23083.3,22875,23083.3,14410000
2025-03-28,22625,22916.7,22583.3,22875,20480000
2025-03-31,22291.7,22583.3,22291.7,22541.7,31840000
2025-04-01,22500,22541.7,22291.7,22333.3,16820000
2025-04-02,22708.3,22833.3,22583.3,22625,20140000
2025-04-03,21125,22041.7,21125,21500,96840000
2025-04-04,20500,20708.3,19666.7,19666.7,87820000
2025-04-08,19083.3,20000,19083.3,19583.3,42530000
2025-04-09,17750,18583.3,17750,17750,92590000
2025-04-10,18958.3,18958.3,18958.3,18958.3,3670000
2025-04-11,20250,20250,19583.3,20166.7,91530000
2025-04-14,21125,21458.3,20625,20666.7,61440000
2025-04-15,21541.7,21791.7,20875,20958.3,60680000
2025-04-16,21250,21666.7,20875,21583.3,30850000
2025-04-17,21250,21333.3,20666.7,21000,29330000
2025-04-18,21208.3,21458.3,21208.3,21375,24920000
2025-04-21,20791.7,21208.3,20791.7,21208.3,20770000
2025-04-22,20875,20916.7,19500,20666.7,56940000
2025-04-23,21291.7,21416.7,21125,21250,26680000
2025-04-24,21333.3,21416.7,21000,21416.7,20650000
2025-04-25,21416.7,21416.7,21041.7,21208.3,29820000
2025-04-28,21375,21416.7,21125,21416.7,11710000
2025-04-29,21250,21416.7,21166.7,21375,17360000
2025-05-05,21416.7,21458.3,21125,21375,15060000
2025-05-06,21208.3,21708.3,21208.3,21458.3,25120000
2025-05-07,21166.7,21250,21125,21125,13800000
2025-05-08,21416.7,21541.7,21083.3,21166.7,23870000
2025-05-09,21375,21458.3,21250,21416.7,13210000
2025-05-12,21166.7,21458.3,20625,21291.7,77680000
2025-05-13,21500,21666.7,21333.3,21333.3,24370000
2025-05-14,21791.7,22125,21541.7,21583.3,40890000
2025-05-15,21791.7,21833.3,21541.7,21833.3,27140000
2025-05-16,21500,21833.3,21500,21791.7,20170000
2025-05-19,21375,21625,21291.7,21458.3,17990000
2025-05-20,21375,21500,21333.3,21333.3,20940000
2025-05-21,21458.3,21750,21375,21458.3,24180000
2025-05-22,21375,21625,21291.7,21458.3,29240000
2025-05-23,21333.3,21541.7,21291.7,21458.3,13320000
2025-05-26,21291.7,21375,20875,21375,32920000
2025-05-27,21291.7,21791.7,21291.7,21291.7,32270000
2025-05-28,21333.3,21583.3,21291.7,21458.3,18730000
2025-05-29,21291.7,21500,21250,21416.7,19720000
2025-05-30,21458.3,22208.3,21375,21375,77970000
2025-06-02,21291.7,21375,21125,21333.3,26320000
2025-06-03,21666.7,21833.3,21458.3,21500,37250000
2025-06-04,21625,22000,21625,21750,30820000
2025-06-05,21458.3,21708.3,21416.7,21666.7,22540000
2025-06-06,21708.3,22083.3,21583.3,21708.3,50690000
2025-06-09,21916.7,22000,21625,21750,29990000
2025-06-10,21833.3,22375,21833.3,22083.3,35290000
2025-06-11,21750,21958.3,21666.7,21916.7,19860000
2025-06-12,22333.3,22583.3,21791.7,21791.7,62660000
2025-06-13,22000,22291.7,21916.7,22166.7,46520000
2025-06-16,22291.7,22500,21958.3,21958.3,35680000
2025-06-17,22375,22583.3,22291.7,22416.7,31950000
2025-06-18,22625,22666.7,22333.3,22416.7,37760000
2025-06-19,22416.7,22666.7,22333.3,22625,28090000
2025-06-20,22500,22583.3,22375,22500,28100000
2025-06-23,22375,22500,22166.7,22375,26630000
2025-06-24,22500,22666.7,22458.3,22541.7,33439999
2025-06-25,22666.7,22875,22458.3,22583.3,46370000
2025-06-26,22800,23150,22750,23050,38370000
2025-06-27,22850,22950,22750,22950,16480000
2025-06-30,22700,22950,22700,22900,19890000
2025-07-01,22650,22900,22600,22750,19770000
2025-07-02,22900,22900,22550,22650,18900000
2025-07-03,23100,23650,23000,23000,42510000
2025-07-04,23250,23250,23100,23150,19400000
2025-07-07,23600,23700,23400,23700,36000000
2025-07-08,24700,24800,23550,23650,77480000
2025-07-09,24750,25100,24600,24800,43460000
2025-07-10,25150,25200,24550,24850,85280000
2025-07-11,26000,26250,25050,25250,65290000
2025-07-14,25750,26450,25550,26200,49440000
2025-07-15,25500,26000,25500,25800,46510000
2025-07-16,26100,26200,25400,25450,45890000
2025-07-17,26000,26350,25900,26200,56230000
2025-07-18,25900,26100,25750,26000,40720000
2025-07-21,26200,27000,26100,26400,55770000
2025-07-22,26450,26450,26000,26150,31500000
2025-07-23,26400,26950,26400,26550,43120000
2025-07-24,26000,26450,25900,26400,51910000
2025-07-25,26050,26300,25900,26000,51080000
2025-07-28,26350,26850,26000,26100,99590000
2025-07-29,25350,26600,25350,26450,82600000
2025-07-30,25400,25750,25100,25600,50190000
2025-07-31,24950,25600,24750,25450,85330000
2025-08-01,25150,25300,24800,24850,50800000
2025-08-04,25300,25450,24950,25100,37060000
2025-08-05,26400,27050,25450,25450,216000000
2025-08-06,27100,27700,26650,26750,96170000
2025-08-07,28500,28550,27000,27350,139120000
2025-08-08,28000,28650,27600,28600,121060000
2025-08-11,28150,28450,27800,28150,67220000
2025-08-12,28500,29100,28150,28350,84200000
2025-08-13,28100,28600,27850,28550,79770000
2025-08-14,28200,28450,28000,28200,76050000
2025-08-15,28000,28800,27850,28450,107930000
2025-08-18,28400,28800,28200,28300,69040000
2025-08-19,28150,28700,28100,28600,63020000
2025-08-20,27400,28250,27050,28200,101010000
2025-08-21,27400,27800,27300,27450,69980000
2025-08-22,26000,27100,26000,26950,132310000
2025-08-25,25950,26750,25850,26500,68320000
2025-08-26,27200,27200,26100,26100,51990000
2025-08-27,26750,27250,26750,27250,85990000
2025-08-28,27100,27500,26850,26950,63170000
2025-08-29,27500,27850,27050,27200,81740000
2025-09-03,28150,29000,27250,27400,119140000
2025-09-04,29850,29900,28350,28450,141440000
2025-09-05,28800,30100,28800,30000,95260000
2025-09-08,28900,29750,28650,28700,141770000
2025-09-09,28850,29250,28200,29200,73860000
2025-09-10,28850,29200,28400,28850,52460000
2025-09-11,29150,29200,28000,28700,71780000
2025-09-12,30000,30100,29150,29200,104620000
2025-09-15,30350,30850,30100,30250,88920000
2025-09-16,29950,30550,29750,30550,66860000
2025-09-17,29200,30250,29200,29900,124420000
2025-09-18,29150,29400,28600,29350,75690000
2025-09-19,29250,29400,28800,29300,45020000
2025-09-22,28400,29250,28300,29250,66069999
2025-09-23,28650,28850,28450,28550,24900000
2025-09-24,29050,29050,28250,28650,30740000
2025-09-25,28800,29300,28750,29150,34440000
2025-09-26,28550,29200,28550,28850,38130000
2025-09-29,28600,28900,28400,28550,38830000
2025-09-30,28150,28600,27900,28550,53740000
2025-10-01,28300,28500,28100,28300,29850000
2025-10-02,28100,28650,28050,28350,30170000
2025-10-03,27650,28100,27350,28100,58120000
2025-10-06,29200,29200,28100,28100,71270000
2025-10-07,29000,29350,29000,29200,41400000
2025-10-08,29200,29400,28750,29250,59950000
2025-10-09,28950,29400,28850,29400,42550000
2025-10-10,29600,29750,28900,29000,62700000
2025-10-13,29000,29250,28850,29050,80240000
2025-10-14,28350,29250,28300,29050,84310000
2025-10-15,28250,28700,28200,28400,34620000
2025-10-16,28250,28800,28000,28250,44720000
2025-10-17,28000,28650,28000,28300,46510000
2025-10-20,26050,28250,26050,27900,102960000
2025-10-21,26800,27000,26000,26300,74280000
2025-10-22,26700,26900,26150,26900,37270000
2025-10-23,26500,27000,26500,26750,23440000
2025-10-24,26400,26700,26100,26500,30590000
2025-10-27,26250,26850,26250,26750,27390000
2025-10-28,26800,26800,26150,26350,28510000
2025-10-29,27250,27550,26900,26900,39450000
2025-10-30,26900,27400,26900,27400,23690000
2025-10-31,26700,27100,26700,26900,19780000
2025-11-03,26050,26900,26050,26750,28360000
2025-11-04,26750,26850,25950,26150,37770000
2025-11-05,26300,26750,26250,26450,20840000
2025-11-06,26100,26500,26100,26350,21210000
2025-11-07,26050,26550,26000,26150,55100000
2025-11-10,26450,26750,26100,26200,48020000
2025-11-11,26600,26900,26450,26600,31330000
2025-11-12,27000,27100,26650,26650,30660000
2025-11-13,26550,27050,26550,27000,18930000
2025-11-14,26900,26950,26500,26500,22110000
2025-11-17,27300,27350,27050,27050,32159999
2025-11-18,27500,27600,27150,27250,35030000
2025-11-19,27600,28350,27450,27500,56320000
2025-11-20,27250,27800,27150,27700,23050000
2025-11-21,27400,27450,26900,27150,22610000
2025-11-24,27100,27550,27100,27400,14710000
2025-11-25,26900,27350,26900,27150,24350000
2025-11-26,27100,27200,26850,26950,19020000
2025-11-27,26900,27300,26900,27200,13960000
2025-11-28,26550,27050,26550,26900,20790000
2025-12-01,26500,26750,26500,26650,19750000
2025-12-02,26500,26650,26200,26550,26070000
2025-12-03,26800,26850,26450,26600,21530000
2025-12-04,27300,27450,26900,26950,35080000
2025-12-05,27000,27350,27000,27350,17660000
2025-12-08,26750,27100,26750,26900,21460000
2025-12-09,26400,26900,26400,26700,39910000
2025-12-10,26650,27000,26600,26650,19710000
2025-12-11,26550,26900,26500,26700,17140000
2025-12-12,26000,26700,26000,26600,37090000
2025-12-15,26250,26400,26050,26250,23940000
2025-12-16,26700,26950,26250,26350,29330000
2025-12-17,26400,26700,26400,26700,16550000
2025-12-18,26400,26550,26250,26400,18780000
2025-12-19,26700,26700,26400,26400,29580000
2025-12-22,26900,27100,26600,26700,54880000
2025-12-23,26750,27200,26650,27050,29590000
2025-12-24,26550,26850,26500,26850,23140000
2025-12-25,26250,26650,26250,26550,29780000
2025-12-26,26900,27700,26650,27100,94040000
2025-12-29,26700,27000,26650,27000,16530000
2025-12-30,26500,26850,26500,26700,24580000
2025-12-31,26400,26600,26350,26450,20150000
2026-01-05,25950,26550,25700,26400,46490000
2026-01-06,25950,26200,25350,26000,39620000
2026-01-07,26600,26750,25950,25950,37250000
2026-01-08,26400,26800,26400,26700,37520000
2026-01-09,26200,26800,26200,26800,35090000
2026-01-12,27500,27600,26350,26350,83530000
2026-01-13,27250,27900,27000,27750,45780000
2026-01-14,27250,27600,27000,27450,53910000
2026-01-15,27600,27900,27250,27250,61940000
2026-01-16,27600,28250,27300,27800,65580000
2026-01-19,27700,28200,27650,27900,40470000
2026-01-20,27250,27950,27100,27850,44170000
2026-01-21,26800,27250,26650,27150,37230000
2026-01-22,26850,27300,26850,26900,27730000
2026-01-23,26750,27150,26750,27100,24230000
2026-01-26,26300,26800,26150,26750,33760000
2026-01-27,26450,26550,26200,26350,21010000
2026-01-28,26700,27100,26550,26550,29980000
2026-01-29,27100,27100,26800,26800,27610000
2026-01-30,26800,27500,26750,27300,40560000
2026-02-02,26550,26800,26250,26800,44020000
2026-02-03,26750,27100,26650,26650,32030000
2026-02-04,28300,28600,26850,26850,145420000
2026-02-05,27550,28350,27550,28300,32890000
2026-02-06,26800,28100,26800,27350,67069999
2026-02-09,26750,27300,26700,27050,24310000
2026-02-10,26550,26950,26400,26900,32540000
2026-02-11,26850,27100,26500,26650,26500000
2026-02-12,26900,27100,26750,27000,13140000
2026-02-13,26850,27150,26800,26900,24070000
2026-02-23,27500,27500,27100,27100,36090000
2026-02-24,28300,28400,27350,27500,99500000
2026-02-25,29300,29700,28400,28400,136410000
2026-02-26,29400,29550,28800,29500,54500000
2026-02-27,28800,29400,28800,29350,47310000
2026-03-02,28500,29250,28050,28200,86910000
2026-03-03,27700,28850,27600,28800,69290000
2026-03-04,27700,27850,26800,27600,68280000
2026-03-05,27250,28150,27100,27950,48000000
2026-03-06,27250,27600,26850,27000,44350000
2026-03-09,25350,26150,25350,25500,120980000
2026-03-10,27100,27100,26150,26800,91240000
2026-03-11,27400,27650,26950,27150,49910000
2026-03-12,26800,27150,26650,27000,44050000
2026-03-13,26650,27200,26500,26700,28670000
2026-03-16,26750,26950,26550,26650,19880000
2026-03-17,26900,27350,26900,27000,24180000
2026-03-18,26800,27150,26650,26900,23060000
2026-03-19,26700,26850,26350,26500,36840000
2026-03-20,25900,26550,25900,26500,60890000
2026-03-23,25500,26200,25250,25650,44360000
2026-03-24,25950,26300,25850,26000,27780000
2026-03-25,26350,26400,26100,26300,22970000
2026-03-26,25900,26350,25900,26300,18420000
2026-03-27,26500,26700,25850,25950,26860000
